16,4,1,64,8,0.8439
16,4,1,8,12,0.8439
16,4,1,8,16,0.8439
16,4,1,8,24,0.8439
16,4,1,8,32,0.8439
16,4,1,8,4,0.8439
16,4,1,8,8,0.8439
16,8,1,16,12,0.8439
16,8,1,16,16,0.8439
16,8,1,16,24,0.8439
16,8,1,16,32,0.8439
16,8,1,16,4,0.8439
16,8,1,16,8,0.8439
16,8,1,32,12,0.8439
16,8,1,32,16,0.8439
16,8,1,32,24,0.8439
16,8,1,32,4,0.8439
16,8,1,32,8,0.8439
16,8,1,4,12,0.8439
16,8,1,4,16,0.8439
16,8,1,4,24,0.8439
16,8,1,4,32,0.8439
16,8,1,4,4,0.8439
16,8,1,4,8,0.8439
16,8,1,64,12,0.8439
16,8,1,64,4,0.8439
16,8,1,64,8,0.8439
16,8,1,8,12,0.8439
16,8,1,8,16,0.8439
16,8,1,8,24,0.8439
16,8,1,8,32,0.8439
16,8,1,8,4,0.8439
16,8,1,8,8,0.8439
2,1,1,16,12,0.8439
2,1,1,16,16,0.8439
2,1,1,16,24,0.8439
2,1,1,16,32,0.8439
2,1,1,16,4,0.8439
2,1,1,16,8,0.8439
2,1,1,32,12,0.8439
2,1,1,32,16,0.8439
2,1,1,32,24,0.8439
2,1,1,32,32,0.8439
2,1,1,32,4,0.8439
2,1,1,32,8,0.8439
2,1,1,4,12,0.8439
2,1,1,4,16,0.8439
2,1,1,4,24,0.8439
2,1,1,4,32,0.8439
2,1,1,4,4,0.8439
2,1,1,4,8,0.8439
2,1,1,64,12,0.8439
2,1,1,64,16,0.8439
2,1,1,64,24,0.8439
2,1,1,64,32,0.8439
2,1,1,64,4,0.8439
2,1,1,64,8,0.8439
2,1,1,8,12,0.8439
2,1,1,8,16,0.8439
2,1,1,8,24,0.8439
2,1,1,8,32,0.8439
2,1,1,8,4,0.8439
2,1,1,8,8,0.8439
2,16,1,16,12,0.8439
2,16,1,16,16,0.8439
2,16,1,16,24,0.8439
2,16,1,16,32,0.8439
2,16,1,16,4,0.8439
2,16,1,16,8,0.8439
2,16,1,32,12,0.8439
2,16,1,32,16,0.8439
2,16,1,32,24,0.8439
2,16,1,32,32,0.8439
2,16,1,32,4,0.8439
2,16,1,32,8,0.8439
2,16,1,4,12,0.8439
2,16,1,4,16,0.8439
2,16,1,4,24,0.8439
2,16,1,4,32,0.8439
2,16,1,4,4,0.8439
2,16,1,4,8,0.8439
2,16,1,64,12,0.8439
2,16,1,64,16,0.8439
2,16,1,64,24,0.8439
2,16,1,64,32,0.8439
2,16,1,64,4,0.8439
2,16,1,64,8,0.8439
2,16,1,8,12,0.8439
2,16,1,8,16,0.8439
2,16,1,8,24,0.8439
2,16,1,8,32,0.8439
2,16,1,8,4,0.8439
2,16,1,8,8,0.8439
2,32,1,16,12,0.8439
2,32,1,16,16,0.8439
2,32,1,16,24,0.8439
2,32,1,16,32,0.8439
2,32,1,16,4,0.8439
2,32,1,16,8,0.8439
2,32,1,32,12,0.8439
2,32,1,32,16,0.8439
2,32,1,32,24,0.8439
2,32,1,32,4,0.8439
2,32,1,32,8,0.8439
2,32,1,4,12,0.8439
2,32,1,4,16,0.8439
2,32,1,4,24,0.8439
2,32,1,4,32,0.8439
2,32,1,4,4,0.8439
2,32,1,4,8,0.8439
2,32,1,64,12,0.8439
2,32,1,64,4,0.8439
2,32,1,64,8,0.8439
2,32,1,8,12,0.8439
2,32,1,8,16,0.8439
2,32,1,8,24,0.8439
2,32,1,8,32,0.8439
2,32,1,8,4,0.8439
2,32,1,8,8,0.8439
2,4,1,16,12,0.8439
2,4,1,16,16,0.8439
2,4,1,16,24,0.8439
2,4,1,16,32,0.8439
2,4,1,16,4,0.8439
2,4,1,16,8,0.8439
2,4,1,32,12,0.8439
2,4,1,32,16,0.8439
2,4,1,32,24,0.8439
2,4,1,32,32,0.8439
2,4,1,32,4,0.8439
2,4,1,32,8,0.8439
2,4,1,4,12,0.8439
2,4,1,4,16,0.8439
2,4,1,4,24,0.8439
2,4,1,4,32,0.8439
2,4,1,4,4,0.8439
2,4,1,4,8,0.8439
2,4,1,64,12,0.8439
2,4,1,64,16,0.8439
2,4,1,64,24,0.8439
2,4,1,64,32,0.8439
2,4,1,64,4,0.8439
2,4,1,64,8,0.8439
2,4,1,8,12,0.8439
2,4,1,8,16,0.8439
2,4,1,8,24,0.8439
2,4,1,8,32,0.8439
2,4,1,8,4,0.8439
2,4,1,8,8,0.8439
2,8,1,16,12,0.8439
2,8,1,16,16,0.8439
2,8,1,16,24,0.8439
2,8,1,16,32,0.8439
2,8,1,16,4,0.8439
2,8,1,16,8,0.8439
2,8,1,32,12,0.8439
2,8,1,32,16,0.8439
2,8,1,32,24,0.8439
2,8,1,32,32,0.8439
2,8,1,32,4,0.8439
2,8,1,32,8,0.8439
2,8,1,4,12,0.8439
2,8,1,4,16,0.8439
2,8,1,4,24,0.8439
2,8,1,4,32,0.8439
2,8,1,4,4,0.8439
2,8,1,4,8,0.8439
2,8,1,64,12,0.8439
2,8,1,64,16,0.8439
2,8,1,64,24,0.8439
2,8,1,64,32,0.8439
2,8,1,64,4,0.8439
2,8,1,64,8,0.8439
2,8,1,8,12,0.8439
2,8,1,8,16,0.8439
2,8,1,8,24,0.8439
2,8,1,8,32,0.8439
2,8,1,8,4,0.8439
2,8,1,8,8,0.8439
32,1,1,16,12,0.8439
32,1,1,16,16,0.8439
32,1,1,16,24,0.8439
32,1,1,16,32,0.8439
32,1,1,16,4,0.8439
32,1,1,16,8,0.8439
32,1,1,32,12,0.8439
32,1,1,32,16,0.8439
32,1,1,32,24,0.8439
32,1,1,32,32,0.8439
32,1,1,32,4,0.8439
32,1,1,32,8,0.8439
32,1,1,4,12,0.8439
32,1,1,4,16,0.8439
32,1,1,4,24,0.8439
32,1,1,4,32,0.8439
32,1,1,4,4,0.8439
32,1,1,4,8,0.8439
32,1,1,64,12,0.8439
32,1,1,64,16,0.8439
32,1,1,64,24,0.8439
32,1,1,64,32,0.8439
32,1,1,64,4,0.8439
32,1,1,64,8,0.8439
32,1,1,8,12,0.8439
32,1,1,8,16,0.8439
32,1,1,8,24,0.8439
32,1,1,8,32,0.8439
32,1,1,8,4,0.8439
32,1,1,8,8,0.8439
32,16,1,16,12,0.8439
32,16,1,16,16,0.8439
32,16,1,16,4,0.8439
32,16,1,16,8,0.8439
32,16,1,32,4,0.8439
32,16,1,32,8,0.8439
32,16,1,4,12,0.8439
32,16,1,4,16,0.8439
32,16,1,4,24,0.8439
32,16,1,4,32,0.8439
32,16,1,4,4,0.8439
32,16,1,4,8,0.8439
32,16,1,8,12,0.8439
32,16,1,8,16,0.8439
32,16,1,8,24,0.8439
32,16,1,8,32,0.8439
32,16,1,8,4,0.8439
32,16,1,8,8,0.8439
32,32,1,16,4,0.8439
32,32,1,16,8,0.8439
32,32,1,4,12,0.8439
32,32,1,4,16,0.8439
32,32,1,4,24,0.8439
32,32,1,4,32,0.8439
32,32,1,4,4,0.8439
32,32,1,4,8,0.8439
32,32,1,8,12,0.8439
32,32,1,8,16,0.8439
32,32,1,8,24,0.8439
32,32,1,8,4,0.8439
32,32,1,8,8,0.8439
32,4,1,16,12,0.8439
32,4,1,16,16,0.8439
32,4,1,16,24,0.8439
32,4,1,16,32,0.8439
32,4,1,16,4,0.8439
32,4,1,16,8,0.8439
32,4,1,32,12,0.8439
32,4,1,32,16,0.8439
32,4,1,32,24,0.8439
32,4,1,32,4,0.8439
32,4,1,32,8,0.8439
32,4,1,4,12,0.8439
32,4,1,4,16,0.8439
32,4,1,4,24,0.8439
32,4,1,4,32,0.8439
32,4,1,4,4,0.8439
32,4,1,4,8,0.8439
32,4,1,64,12,0.8439
32,4,1,64,4,0.8439
32,4,1,64,8,0.8439
32,4,1,8,12,0.8439
32,4,1,8,16,0.8439
32,4,1,8,24,0.8439
32,4,1,8,32,0.8439
32,4,1,8,4,0.8439
32,4,1,8,8,0.8439
32,8,1,16,12,0.8439
32,8,1,16,16,0.8439
32,8,1,16,24,0.8439
32,8,1,16,4,0.8439
32,8,1,16,8,0.8439
32,8,1,32,12,0.8439
32,8,1,32,4,0.8439
32,8,1,32,8,0.8439
32,8,1,4,12,0.8439
32,8,1,4,16,0.8439
32,8,1,4,24,0.8439
32,8,1,4,32,0.8439
32,8,1,4,4,0.8439
32,8,1,4,8,0.8439
32,8,1,64,4,0.8439
32,8,1,8,12,0.8439
32,8,1,8,16,0.8439
32,8,1,8,24,0.8439
32,8,1,8,32,0.8439
32,8,1,8,4,0.8439
32,8,1,8,8,0.8439
4,1,1,16,12,0.8439
4,1,1,16,16,0.8439
4,1,1,16,24,0.8439
4,1,1,16,32,0.8439
4,1,1,16,4,0.8439
4,1,1,16,8,0.8439
4,1,1,32,12,0.8439
4,1,1,32,16,0.8439
4,1,1,32,24,0.8439
4,1,1,32,32,0.8439
4,1,1,32,4,0.8439
4,1,1,32,8,0.8439
4,1,1,4,12,0.8439
4,1,1,4,16,0.8439
4,1,1,4,24,0.8439
4,1,1,4,32,0.8439
4,1,1,4,4,0.8439
4,1,1,4,8,0.8439
4,1,1,64,12,0.8439
4,1,1,64,16,0.8439
4,1,1,64,24,0.8439
4,1,1,64,32,0.8439
4,1,1,64,4,0.8439
4,1,1,64,8,0.8439
4,1,1,8,12,0.8439
4,1,1,8,16,0.8439
4,1,1,8,24,0.8439
4,1,1,8,32,0.8439
4,1,1,8,4,0.8439
4,1,1,8,8,0.8439
4,16,1,16,12,0.8439
4,16,1,16,16,0.8439
4,16,1,16,24,0.8439
4,16,1,16,32,0.8439
4,16,1,16,4,0.8439
4,16,1,16,8,0.8439
4,16,1,32,12,0.8439
4,16,1,32,16,0.8439
4,16,1,32,24,0.8439
4,16,1,32,32,0.8439
4,16,1,32,4,0.8439
4,16,1,32,8,0.8439
4,16,1,4,12,0.8439
4,16,1,4,16,0.8439
4,16,1,4,24,0.8439
4,16,1,4,32,0.8439
4,16,1,4,4,0.8439
4,16,1,4,8,0.8439
4,16,1,64,12,0.8439
4,16,1,64,16,0.8439
4,16,1,64,4,0.8439
4,16,1,64,8,0.8439
4,16,1,8,12,0.8439
4,16,1,8,16,0.8439
4,16,1,8,24,0.8439
4,16,1,8,32,0.8439
4,16,1,8,4,0.8439
4,16,1,8,8,0.8439
4,32,1,16,12,0.8439
4,32,1,16,16,0.8439
4,32,1,16,24,0.8439
4,32,1,16,32,0.8439
4,32,1,16,4,0.8439
4,32,1,16,8,0.8439
4,32,1,32,12,0.8439
4,32,1,32,16,0.8439
4,32,1,32,4,0.8439
4,32,1,32,8,0.8439
4,32,1,4,12,0.8439
4,32,1,4,16,0.8439
4,32,1,4,24,0.8439
4,32,1,4,32,0.8439
4,32,1,4,4,0.8439
4,32,1,4,8,0.8439
4,32,1,64,4,0.8439
4,32,1,64,8,0.8439
4,32,1,8,12,0.8439
4,32,1,8,16,0.8439
4,32,1,8,24,0.8439
4,32,1,8,32,0.8439
4,32,1,8,4,0.8439
4,32,1,8,8,0.8439
4,4,1,16,12,0.8439
4,4,1,16,16,0.8439
4,4,1,16,24,0.8439
4,4,1,16,32,0.8439
4,4,1,16,4,0.8439
4,4,1,16,8,0.8439
4,4,1,32,12,0.8439
4,4,1,32,16,0.8439
4,4,1,32,24,0.8439
4,4,1,32,32,0.8439
4,4,1,32,4,0.8439
4,4,1,32,8,0.8439
4,4,1,4,12,0.8439
4,4,1,4,16,0.8439
4,4,1,4,24,0.8439
4,4,1,4,32,0.8439
4,4,1,4,4,0.8439
4,4,1,4,8,0.8439
4,4,1,64,12,0.8439
4,4,1,64,16,0.8439
4,4,1,64,24,0.8439
4,4,1,64,32,0.8439
4,4,1,64,4,0.8439
4,4,1,64,8,0.8439
4,4,1,8,12,0.8439
4,4,1,8,16,0.8439
4,4,1,8,24,0.8439
4,4,1,8,32,0.8439
4,4,1,8,4,0.8439
4,4,1,8,8,0.8439
4,8,1,16,12,0.8439
4,8,1,16,16,0.8439
4,8,1,16,24,0.8439
4,8,1,16,32,0.8439
4,8,1,16,4,0.8439
4,8,1,16,8,0.8439
4,8,1,32,12,0.8439
4,8,1,32,16,0.8439
4,8,1,32,24,0.8439
4,8,1,32,32,0.8439
4,8,1,32,4,0.8439
4,8,1,32,8,0.8439
4,8,1,4,12,0.8439
4,8,1,4,16,0.8439
4,8,1,4,24,0.8439
4,8,1,4,32,0.8439
4,8,1,4,4,0.8439
4,8,1,4,8,0.8439
4,8,1,64,12,0.8439
4,8,1,64,16,0.8439
4,8,1,64,24,0.8439
4,8,1,64,32,0.8439
4,8,1,64,4,0.8439
4,8,1,64,8,0.8439
4,8,1,8,12,0.8439
4,8,1,8,16,0.8439
4,8,1,8,24,0.8439
4,8,1,8,32,0.8439
4,8,1,8,4,0.8439
4,8,1,8,8,0.8439
64,1,1,16,12,0.8439
64,1,1,16,16,0.8439
64,1,1,16,24,0.8439
64,1,1,16,32,0.8439
64,1,1,16,4,0.8439
64,1,1,16,8,0.8439
64,1,1,32,12,0.8439
64,1,1,32,16,0.8439
64,1,1,32,24,0.8439
64,1,1,32,32,0.8439
64,1,1,32,4,0.8439
64,1,1,32,8,0.8439
64,1,1,4,12,0.8439
64,1,1,4,16,0.8439
64,1,1,4,24,0.8439
64,1,1,4,32,0.8439
64,1,1,4,4,0.8439
64,1,1,4,8,0.8439
64,1,1,64,12,0.8439
64,1,1,64,16,0.8439
64,1,1,64,24,0.8439
64,1,1,64,4,0.8439
64,1,1,64,8,0.8439
64,1,1,8,12,0.8439
64,1,1,8,16,0.8439
64,1,1,8,24,0.8439
64,1,1,8,32,0.8439
64,1,1,8,4,0.8439
64,1,1,8,8,0.8439
64,16,1,16,4,0.8439
64,16,1,16,8,0.8439
64,16,1,32,4,0.8439
64,16,1,4,12,0.8439
64,16,1,4,16,0.8439
64,16,1,4,24,0.8439
64,16,1,4,32,0.8439
64,16,1,4,4,0.8439
64,16,1,4,8,0.8439
64,16,1,8,12,0.8439
64,16,1,8,16,0.8439
64,16,1,8,24,0.8439
64,16,1,8,4,0.8439
64,16,1,8,8,0.8439
64,32,1,4,12,0.8439
64,32,1,4,16,0.8439
64,32,1,4,24,0.8439
64,32,1,4,32,0.8439
64,32,1,4,4,0.8439
64,32,1,4,8,0.8439
64,32,1,8,12,0.8439
64,32,1,8,4,0.8439
64,32,1,8,8,0.8439
64,4,1,16,12,0.8439
64,4,1,16,16,0.8439
64,4,1,16,24,0.8439
64,4,1,16,32,0.8439
64,4,1,16,4,0.8439
64,4,1,16,8,0.8439
64,4,1,32,12,0.8439
64,4,1,32,4,0.8439
64,4,1,32,8,0.8439
64,4,1,4,12,0.8439
64,4,1,4,16,0.8439
64,4,1,4,24,0.8439
64,4,1,4,32,0.8439
64,4,1,4,4,0.8439
64,4,1,4,8,0.8439
64,4,1,64,4,0.8439
64,4,1,8,12,0.8439
64,4,1,8,16,0.8439
64,4,1,8,24,0.8439
64,4,1,8,32,0.8439
64,4,1,8,4,0.8439
64,4,1,8,8,0.8439
64,8,1,16,12,0.8439
64,8,1,16,16,0.8439
64,8,1,16,4,0.8439
64,8,1,16,8,0.8439
64,8,1,32,4,0.8439
64,8,1,32,8,0.8439
64,8,1,4,12,0.8439
64,8,1,4,16,0.8439
64,8,1,4,24,0.8439
64,8,1,4,32,0.8439
64,8,1,4,4,0.8439
64,8,1,4,8,0.8439
64,8,1,8,12,0.8439
64,8,1,8,16,0.8439
64,8,1,8,24,0.8439
64,8,1,8,32,0.8439
64,8,1,8,4,0.8439
64,8,1,8,8,0.8439
8,1,1,16,12,0.8439
8,1,1,16,16,0.8439
8,1,1,16,24,0.8439
8,1,1,16,32,0.8439
8,1,1,16,4,0.8439
8,1,1,16,8,0.8439
8,1,1,32,12,0.8439
8,1,1,32,16,0.8439
8,1,1,32,24,0.8439
8,1,1,32,32,0.8439
8,1,1,32,4,0.8439
8,1,1,32,8,0.8439
8,1,1,4,12,0.8439
8,1,1,4,16,0.8439
8,1,1,4,24,0.8439
8,1,1,4,32,0.8439
8,1,1,4,4,0.8439
8,1,1,4,8,0.8439
8,1,1,64,12,0.8439
8,1,1,64,16,0.8439
8,1,1,64,24,0.8439
8,1,1,64,32,0.8439
8,1,1,64,4,0.8439
8,1,1,64,8,0.8439
8,1,1,8,12,0.8439
8,1,1,8,16,0.8439
8,1,1,8,24,0.8439
8,1,1,8,32,0.8439
8,1,1,8,4,0.8439
8,1,1,8,8,0.8439
8,16,1,16,12,0.8439
8,16,1,16,16,0.8439
8,16,1,16,24,0.8439
8,16,1,16,32,0.8439
8,16,1,16,4,0.8439
8,16,1,16,8,0.8439
8,16,1,32,12,0.8439
8,16,1,32,16,0.8439
8,16,1,32,24,0.8439
8,16,1,32,4,0.8439
8,16,1,32,8,0.8439
8,16,1,4,12,0.8439
8,16,1,4,16,0.8439
8,16,1,4,24,0.8439
8,16,1,4,32,0.8439
8,16,1,4,4,0.8439
8,16,1,4,8,0.8439
8,16,1,64,12,0.8439
8,16,1,64,4,0.8439
8,16,1,64,8,0.8439
8,16,1,8,12,0.8439
8,16,1,8,16,0.8439
8,16,1,8,24,0.8439
8,16,1,8,32,0.8439
8,16,1,8,4,0.8439
8,16,1,8,8,0.8439
8,32,1,16,12,0.8439
8,32,1,16,16,0.8439
8,32,1,16,24,0.8439
8,32,1,16,4,0.8439
8,32,1,16,8,0.8439
8,32,1,32,12,0.8439
8,32,1,32,4,0.8439
8,32,1,32,8,0.8439
8,32,1,4,12,0.8439
8,32,1,4,16,0.8439
8,32,1,4,24,0.8439
8,32,1,4,32,0.8439
8,32,1,4,4,0.8439
8,32,1,4,8,0.8439
8,32,1,64,4,0.8439
8,32,1,8,12,0.8439
8,32,1,8,16,0.8439
8,32,1,8,24,0.8439
8,32,1,8,32,0.8439
8,32,1,8,4,0.8439
8,32,1,8,8,0.8439
8,4,1,16,12,0.8439
8,4,1,16,16,0.8439
8,4,1,16,24,0.8439
8,4,1,16,32,0.8439
8,4,1,16,4,0.8439
8,4,1,16,8,0.8439
8,4,1,32,12,0.8439
8,4,1,32,16,0.8439
8,4,1,32,24,0.8439
8,4,1,32,32,0.8439
8,4,1,32,4,0.8439
8,4,1,32,8,0.8439
8,4,1,4,12,0.8439
8,4,1,4,16,0.8439
8,4,1,4,24,0.8439
8,4,1,4,32,0.8439
8,4,1,4,4,0.8439
8,4,1,4,8,0.8439
8,4,1,64,12,0.8439
8,4,1,64,16,0.8439
8,4,1,64,24,0.8439
8,4,1,64,32,0.8439
8,4,1,64,4,0.8439
8,4,1,64,8,0.8439
8,4,1,8,12,0.8439
8,4,1,8,16,0.8439
8,4,1,8,24,0.8439
8,4,1,8,32,0.8439
8,4,1,8,4,0.8439
8,4,1,8,8,0.8439
8,8,1,16,12,0.8439
8,8,1,16,16,0.8439
8,8,1,16,24,0.8439
8,8,1,16,32,0.8439
8,8,1,16,4,0.8439
8,8,1,16,8,0.8439
8,8,1,32,12,0.8439
8,8,1,32,16,0.8439
8,8,1,32,24,0.8439
8,8,1,32,32,0.8439
8,8,1,32,4,0.8439
8,8,1,32,8,0.8439
8,8,1,4,12,0.8439
8,8,1,4,16,0.8439
8,8,1,4,24,0.8439
8,8,1,4,32,0.8439
8,8,1,4,4,0.8439
8,8,1,4,8,0.8439
8,8,1,64,12,0.8439
8,8,1,64,16,0.8439
8,8,1,64,24,0.8439
8,8,1,64,4,0.8439
8,8,1,64,8,0.8439
8,8,1,8,12,0.8439
8,8,1,8,16,0.8439
8,8,1,8,24,0.8439
8,8,1,8,32,0.8439
8,8,1,8,4,0.8439
8,8,1,8,8,0.8439
